sign,address,amount
1,0x4673cfd6908b210bc3069404d00daecb1504a458,10000000000000000000000
1,0x162124aade1e5ac49cfc785871fd33874f41354c,500000000000000000000000
1,0x1bc31b9cc450e8e732caab003a8182eaa937b84c,54000000000000000000000
1,0x001dc2e9730e81ad99c557e70d89886f5df9d4dd,10000000000000000000000
1,0x88163c9b24ddf79ed2112e9fd17256540fd5c8cc,500000000000000000000
1,0x002f331dd9949283c6f9f9b1833dfcdcba874740,10000000000000000000000
1,0xab5cb892109510e8fb51b81c4f15610339105bba,133500000000000000000000
1,0x8464707166942471f10cd827b704764f761dc4ac,10000000000000000000000
1,0x09a8beb3f5ecdcb1f0b9dccd96b23233864d5bbd,59944171000000000000000
1,0xae46b23deb802d3bd78b9a96c1a3f388c1a00eca,120000000000000000000000
1,0xcc6c95e8bc9fe7b9ddccded787276b70728bd91d,30000000000000000000000
1,0x6368308f5f050ac1d62a358ae9ccc5c605fc4ce4,2000000000000000000000
1,0xaa24bbdc707bdc9af799f2a0df8c7899867fe786,7000000000000000000000
1,0xcde9c6205f14338d1b48cc5db86592ff1f1cfc2e,35000000000000000000000
1,0x5c0a72a225eb9038f77448bc9e76ae3b012f813d,2663371515381607580000
1,0xc23c54d0a7c2480249ed618ff067ac1aa9f0a7ca,11250000000000000000000
1,0x059029b4a2de7ad2ed890022f59f1a7cad3e881b,1000000000000000000000
1,0xbfe4b932eb09c57fecc03327e1955288679a0d47,1320000000000000000000
1,0x00d7002cbc1bc73a2f17b0968b87c74b1d80a257,24000000000000000000000
1,0xc0aa285006388eb782bb842d11c207155fcd76ae,1000000000000000000000
1,0x8760732633d1734f49aa2c766bea19dcbc17ca25,500000000000000000000
1,0x600ca6372f312b081205b2c3da72517a603a15cc,258885789932000000000000
1,0x83df0bfd9286aa8d2bf3b9660040004609821da6,2500000000000000000000
1,0xa9508eee4a73287c5aeedd2ca392f19ed168499a,1960786767637523628000
1,0x5d4d24551c70d8a0e6899862b7f7cf37ce7e778d,1000000000000000000000
1,0x009d06cc6b11fa75412c3cda6da63813bbbdafaf,118000000000000000000000
1,0x00622dfee7a72f24881889110d1acae6e69b4b63,5000000000000000000000
1,0x00f600c214bb1f6f2ce352e5f673a011c5eb1088,12000000000000000000000
1,0x003c6df13f3c95f12e0f3e2c82e3980d9732558b,5000000000000000000000
1,0x1fadf495fbec1cef6390095b24c519bea96d942f,36000000000000000000000
1,0x003e29c696d9e4c74c31cd6e7dcf197f20592ec2,51996858920000000000000
1,0xb7cc112f614d1969bdeb457f9f1b66882dfbb8b4,24000000000000000000000
1,0xf46054694b937160f8a1b2c3b4c958e4e46c2f21,830000000000000000000000
1,0x790089b284d89488e17859f75bc1f17bab946209,1980000000000000000000
1,0x4a9ef5139e86ad6cff49f6c5b521858cc78d9280,10000000000000000000000
1,0xa6d0c47df7af1ecdd555d08c44ca4f7186e6e982,6000000000000000000000
1,0x63183d63965dc9cdbf1f5cc224db36d86d6df5a8,10000000000000000000000
1,0x6e9f3b618f240240d359435747bb37729442b152,24000000000000000000000
1,0x80658e3657882cfa73fff0eb20c92aa5e948230c,10000000000000000000000
1,0xae31f2a51f82fc62c2688f2f6130d7454a03b304,10000000000000000000000
1,0x59ea8fcdf48423df4a1d4177a39dcd17531a49aa,1400000000000000000000
1,0x0fa110b46d7f1727e81981cee55b36d91d281ddd,7070425687000000000000
1,0xe1ad30971b83c17e2a24c0334cb45f808abebc87,135520000000000000000000
1,0x5172c798c165a9735a8790134e5d102ea6adfcc6,3000000000000000000000
1,0xdaf99f1e196245c364cde16cabae8bebbe24476b,900000000000000000000000
1,0x288c2ad9e5dcc7ad2d68cb13dbe68c4a70563152,600000000000000000000000
